id,rating,genres,countries,runtime,title,poster,original_language,overview,release_year,streaming_services
tt0110413,84.0,"Crime, Drama, Action","United States, France",111,Léon: The Professional,https://image.tmdb.org/t/p/original/yI6X2cCM5YPJtxMhUd3dPGqDAhw.jpg,en,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",1994,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video, Netflix, Paramount+"
tt0250258,75.5,"Drama, Thriller",Germany,120,The Experiment,https://image.tmdb.org/t/p/original/o6Yq5XcFfsmG5IVEy4qdJ8levmj.jpg,de,Das Experiment is a shocking psycho thriller about the potential for brutality that humans hide. Even more shocking is the fact that it’s based on an actual occurrence — a 1971 psychological experiment at Stanford University that was aborted prematurely when the experimenters lost control.,2001,
tt0056111,79.0,"Drama, War",,95,Ivan's Childhood,https://image.tmdb.org/t/p/original/vmRWSLP1DE9WTta0hfzIafJ0dID.jpg,ru,"In WW2, twelve year old Soviet orphan Ivan Bondarev works for the Soviet army as a scout behind the German lines and strikes a friendship with three sympathetic Soviet officers.",1962,"Google Play, iTunes, Amazon Instant Video"
tt0253474,84.0,"Drama, War, 1, Music","France, Germany, Poland, United Kingdom",150,The Pianist,https://image.tmdb.org/t/p/original/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,en,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",2002,"Amazon Instant Video, Google Play, iTunes"
tt0031885,77.5,"Drama, Comedy, Romance",France,106,The Rules of the Game,https://image.tmdb.org/t/p/original/8JOzt7uFZyshcuzCBmYU6CDJL4D.jpg,fr,A weekend at a marquis’ country château lays bare some ugly truths about a group of haut bourgeois acquaintances.,1939,"Amazon Instant Video, Google Play, iTunes"
tt0038348,76.5,"Drama, Fantasy, Romance",France,96,Beauty and the Beast,https://image.tmdb.org/t/p/original/8asbxUhxKAbinFQimQZvHQMwojd.jpg,fr,"The story of a gentle-hearted beast in love with a simple and beautiful girl. She is drawn to the repellent but strangely fascinating Beast, who tests her fidelity by giving her a key, telling her that if she doesn't return it to him by a specific time, he will die of grief. She is unable to return the key on time, but it is revealed that the Beast is the genuinely handsome one. A simple tale of tragic love that turns into a surreal vision of death, desire, and beauty.",1946,"Amazon Instant Video, iTunes, HBO Max"
tt1562872,78.5,"Drama, Comedy, Romance, 4",India,166,Zindagi Na Milegi Dobara,https://image.tmdb.org/t/p/original/hKO9O715wYxjkQSEv47giCYcyO8.jpg,hi,"Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?",2011,"Netflix, iTunes"
tt0053221,79.0,Western,United States,141,Rio Bravo,https://image.tmdb.org/t/p/original/4gI4KKmoi0d3yfsF71YU3S0I5t8.jpg,en,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",1959,"iTunes, Google Play, Amazon Instant Video"
tt8267604,82.5,Drama,"Cyprus, France, Lebanon, Qatar, United Kingdom",126,Capernaum,https://image.tmdb.org/t/p/original/cqkqrIDzvkFRWVbRRQLqtkXQoPu.jpg,ar,"Zain, a 12-year-old boy scrambling to survive on the streets of Beirut, sues his parents for having brought him into such an unjust world, where being a refugee with no documents means that your rights can easily be denied.",2018,"Google Play, Amazon Instant Video, iTunes, Starz"
tt2317337,73.0,"Comedy, Romance",India,122,Vicky Donor,https://image.tmdb.org/t/p/original/u8AO7DgcVYkVSXeU7oQdlhMFwcN.jpg,hi,"A man is brought in by an infertility doctor to supply him with his sperm, where he becomes the biggest sperm donor for his clinic.",2012,"Google Play, iTunes"
tt0105236,82.0,"Crime, Thriller",United States,99,Reservoir Dogs,https://image.tmdb.org/t/p/original/xi8Iu6qyTfyZVDVy60raIOYJJmk.jpg,en,"A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",1992,"iTunes, Google Play, Amazon Instant Video, Starz"
tt0169547,82.0,Drama,United States,122,American Beauty,https://image.tmdb.org/t/p/original/s5PXkDqS8W3K4wCPNZBzf10zycw.jpg,en,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.",1999,"Google Play, Netflix, iTunes, Amazon Prime Video, Amazon Instant Video"
tt1270798,74.5,"Action, Science Fiction, Adventure",United States,132,X-Men: First Class,https://image.tmdb.org/t/p/original/vUvlOY575rztBuJV3a0dbHW5MQR.jpg,en,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",2011,"iTunes, Disney+, Amazon Instant Video, Google Play, Peacock"
tt0120601,76.0,"Comedy, Drama, Fantasy",United States,113,Being John Malkovich,https://image.tmdb.org/t/p/original/1qJUUPpgNZkGpCP8r9isL75ML2A.jpg,en,"One day at work, unsuccessful puppeteer Craig finds a portal into the head of actor John Malkovich. The portal soon becomes a passion for anybody who enters its mad and controlling world of overtaking another human body.",1999,"iTunes, Google Play, Amazon Instant Video"
tt0085794,77.5,"Drama, Comedy, Crime",United States,109,The King of Comedy,https://image.tmdb.org/t/p/original/m24EbHxT9NGYEkOlu29YcLOgjgK.jpg,en,"Aspiring comic Rupert Pupkin attempts to achieve success in show business by stalking his idol, a late night talk-show host who craves his own privacy.",1982,"Amazon Instant Video, iTunes"
tt0289879,75.5,"Science Fiction, Thriller","Canada, United States",113,The Butterfly Effect,https://image.tmdb.org/t/p/original/l3ad5yv0Nn91zYPgeCjTvut2Nqg.jpg,en,"A young man struggles to access sublimated childhood memories. He finds a technique that allows him to travel back into the past, to occupy his childhood body and change history. However, he soon finds that every change he makes has unexpected consequences.",2004,"Amazon Instant Video, Google Play, iTunes, HBO Max"
tt0040724,76.0,"Western, Adventure, Drama, Romance",United States,133,Red River,https://image.tmdb.org/t/p/original/jyNTsAzrIWB441OtvfbgKtx1kFS.jpg,en,"Headstrong Thomas Dunson starts a thriving Texas cattle ranch with the help of his faithful trail hand, Groot, and his protégé, Matthew Garth, an orphan Dunson took under his wing when Matt was a boy. In need of money following the Civil War, Dunson and Matt lead a cattle drive to Missouri, where they will get a better price than locally, but the crotchety older man and his willful young partner begin to butt heads on the exhausting journey.",1948,"iTunes, Google Play, Amazon Instant Video"
tt0118845,76.5,"Drama, Romance","Argentina, Hong Kong, Japan",96,Happy Together,https://image.tmdb.org/t/p/original/50S4FLeBjUKpOiHBFUFXG3JTNFZ.jpg,zh,A gay couple from Hong Kong takes a trip to Argentina in search of a new beginning but instead begins drifting even further apart.,1997,"nan, HBO Max"
tt5074352,81.0,"Drama, Family, Comedy, Action, 1",India,161,Dangal,https://image.tmdb.org/t/p/original/p2lVAcPuRPSO8Al6hDDGw0OgMi8.jpg,hi,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",2016,Netflix
tt1074638,75.0,"Action, Adventure, Thriller","United Kingdom, United States",143,Skyfall,https://image.tmdb.org/t/p/original/izrHg2UzxG3YXTBcKFaUbYp9LWA.jpg,en,"When Bond's latest assignment goes gravely wrong, agents around the world are exposed and MI6 headquarters is attacked. While M faces challenges to her authority and position from Gareth Mallory, the new Chairman of the Intelligence and Security Committee, it's up to Bond, aided only by field agent Eve, to locate the mastermind behind the attack.",2012,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video, Netflix"
tt1590089,76.5,"Drama, Thriller, Mystery",Japan,107,Confessions,https://image.tmdb.org/t/p/original/xQcnx6jMuPRCeidotgVy6YIls6p.jpg,ja,A psychological thriller of a grieving mother turned cold-blooded avenger with a twisty master plan to pay back those who were responsible for her daughter's death.,2010,
tt0056218,77.5,"Thriller, Drama, Mystery",United States,126,The Manchurian Candidate,https://image.tmdb.org/t/p/original/2xQ856kd9hw6bB3OnusGyTvvkwB.jpg,en,"Near the end of the Korean War, a platoon of U.S. soldiers is captured by communists and brainwashed. Following the war, the platoon is returned home, and Sergeant Raymond Shaw is lauded as a hero by the rest of his platoon. However, the platoon commander, Captain Bennett Marco, finds himself plagued by strange nightmares and soon races to uncover a terrible plot.",1962,"Amazon Instant Video, iTunes"
tt0061184,79.0,Drama,United States,131,Who's Afraid of Virginia Woolf?,https://image.tmdb.org/t/p/original/wF7ihB5V5gSm6zxjv3ZhHOpgREI.jpg,en,"A history professor and his wife entertain a young couple who are new to the university's faculty. As the drinks flow, secrets come to light, and the middle-aged couple unload onto their guests the full force of the bitterness, dysfunction, and animosity that defines their marriage.",1966,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt0347149,83.0,"Fantasy, Animation, Adventure, Family",Japan,119,Howl's Moving Castle,https://image.tmdb.org/t/p/original/13kOl2v0nD2OLbVSHnHk8GUFEhO.jpg,ja,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.",2004,"Google Play, Netflix, iTunes, Amazon Instant Video, HBO Max"
tt6155172,76.5,Drama,"United States, Mexico",135,Roma,https://image.tmdb.org/t/p/original/kxZUWtJGbGqaUdXCYg2CTs8wyEc.jpg,es,"In 1970s Mexico City, two domestic workers help a mother of four while her husband is away for an extended period of time.",2018,Netflix
tt9179430,77.0,"Action, Thriller",India,174,Vikram,https://image.tmdb.org/t/p/original/774UV1aCURb4s4JfEFg3IEMu5Zj.jpg,ta,"Amar is assigned to investigate a case of serial killings. When Amar investigates the case, he realizes it is not what it seems to be and following down this path will lead to nothing but war between everyone involved.",2022,
tt0120586,84.0,"Drama, Crime",United States,119,American History X,https://image.tmdb.org/t/p/original/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg,en,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",1998,"iTunes, Google Play, Amazon Instant Video, HBO Max"
tt8239946,78.5,"Horror, Fantasy","India, Sweden",113,Tumbbad,https://image.tmdb.org/t/p/original/z1xOCxw780WFJC5uCTMfCkQ4Agi.jpg,hi,"India, 1918. On the outskirts of Tumbbad, a cursed village where it always rains, Vinayak, along with his mother and his brother, care of a mysterious old woman who keeps the secret of an ancestral treasure that Vinayak gets obsessed with.",2018,Amazon Prime Video
tt0081283,75.5,Drama,United States,124,Ordinary People,https://image.tmdb.org/t/p/original/kPt2AQiSP39g3I1TtAnjSGQwN9S.jpg,en,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together.",1980,"iTunes, Google Play, Amazon Instant Video, Paramount+, Showtime"
tt2103281,74.5,"Science Fiction, Action, Drama, Thriller, Adventure",United States,130,Dawn of the Planet of the Apes,https://image.tmdb.org/t/p/original/kScdQEwS9jPEdnO23XjGAtaoRcT.jpg,en,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",2014,"iTunes, Google Play, Amazon Instant Video"
tt0167261,85.5,"Adventure, Fantasy, Action","New Zealand, United States",179,The Lord of the Rings: The Two Towers,https://image.tmdb.org/t/p/original/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,en,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",2002,"iTunes, Google Play, Amazon Prime Video, Amazon Instant Video, HBO Max"
tt0077416,80.5,"Drama, War","United Kingdom, United States",183,The Deer Hunter,https://image.tmdb.org/t/p/original/bbGtogDZOg09bm42KIpCXUXICkh.jpg,en,"A group of working-class friends decide to enlist in the Army during the Vietnam War and finds it to be hellish chaos -- not the noble venture they imagined. Before they left, Steven married his pregnant girlfriend -- and Michael and Nick were in love with the same woman. But all three are different men upon their return.",1978,"iTunes, Google Play, Amazon Instant Video, Peacock"
tt3896198,76.0,"Adventure, Action, Science Fiction",United States,137,Guardians of the Galaxy Vol. 2,https://image.tmdb.org/t/p/original/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,en,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,2017,"Amazon Instant Video, iTunes, Google Play, Disney+"
tt0082694,74.5,"Adventure, Action, Thriller, Science Fiction",Australia,96,Mad Max 2,https://image.tmdb.org/t/p/original/ffzRLeZaKP6YCaTVieWeSLccC4y.jpg,en,"Max Rockatansky returns as the heroic loner who drives the dusty roads of a postapocalyptic Australian Outback in an unending search for gasoline. Arrayed against him and the other scraggly defendants of a fuel-depot encampment are the bizarre warriors commanded by the charismatic Lord Humungus, a violent leader whose scruples are as barren as the surrounding landscape.",1981,"Amazon Instant Video, iTunes, Google Play, HBO Max"
tt0060107,81.0,"Drama, History, 1",,205,Andrei Rublev,https://image.tmdb.org/t/p/original/910xRIUmNJrWH2hkQifBJtoPp5R.jpg,ru,"An expansive Russian drama, this film focuses on the life of revered religious icon painter Andrei Rublev. Drifting from place to place in a tumultuous era, the peace-seeking monk eventually gains a reputation for his art. But after Rublev witnesses a brutal battle and unintentionally becomes involved, he takes a vow of silence and spends time away from his work. As he begins to ease his troubled soul, he takes steps towards becoming a painter once again.",1966,"iTunes, Amazon Instant Video"
tt0088763,84.0,"Adventure, Comedy, Science Fiction",United States,116,Back to the Future,https://image.tmdb.org/t/p/original/fNOH9f1aA7XRTzl1sAOx9iF553Q.jpg,en,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",1985,"Amazon Instant Video, Google Play, iTunes, Peacock"
tt5571734,77.5,"Drama, Thriller, Crime",India,136,Pink,https://image.tmdb.org/t/p/original/6xNhnyKm2M5FEOY7xv5iKiQ5P3.jpg,hi,"A sexual assault victim, unjustly tried for the attempted murder of her attacker, is defended by a retired lawyer who challenges India's rape culture.",2016,"Google Play, iTunes, Amazon Instant Video"
tt0287467,77.0,"Drama, Romance, Mystery",Spain,112,Talk to Her,https://image.tmdb.org/t/p/original/p8ilqBhIT5YnKOf6hBPEVPc8uGS.jpg,es,Two men share an odd friendship while they care for two women who are both in deep comas.,2002,"iTunes, Amazon Instant Video, Google Play, Hulu, Netflix"
tt0104348,75.0,"Crime, Drama, Mystery",United States,100,Glengarry Glen Ross,https://image.tmdb.org/t/p/original/nGZCeCfNseq1ee3cJLBp0rH0djT.jpg,en,"When an office full of Chicago real estate salesmen is given the news that all but the top two will be fired at the end of the week, the atmosphere begins to heat up. Shelley Levene, who has a sick daughter, does everything in his power to get better leads from his boss, John Williamson, but to no avail. When his coworker Dave Moss comes up with a plan to steal the leads, things get complicated for the tough-talking salesmen.",1992,"Amazon Instant Video, Google Play, iTunes, Hulu, Netflix, Peacock"
