imdbID,tmdbID,imdbRating,tmdbRating,genres,countries,year,runtime,title,overview,originalLanguage,posterURLs.original,streamingInfo.disney.us.added,streamingInfo.disney.us.leaving,streamingInfo.paramount.us.added,streamingInfo.paramount.us.leaving,streamingInfo.showtime.us.added,streamingInfo.showtime.us.leaving,streamingInfo.hulu.us.added,streamingInfo.hulu.us.leaving,streamingInfo.netflix.us.added,streamingInfo.netflix.us.leaving,streamingInfo.prime.us.added,streamingInfo.prime.us.leaving,streamingInfo.hbo.us.added,streamingInfo.hbo.us.leaving,streamingInfo.zee5.us.added,streamingInfo.zee5.us.leaving,streamingInfo.peacock.us.added,streamingInfo.peacock.us.leaving,streamingInfo.starz.us.added,streamingInfo.starz.us.leaving,streamingInfo.mubi.us.added,streamingInfo.mubi.us.leaving,streamingInfo.apple.us.added,streamingInfo.apple.us.leaving
tt0075148,1366,81,77,"Drama, 5",['US'],1976,120,Rocky,"When world heavyweight boxing champion, Apollo Creed wants to give an unknown fighter a shot at the title as a publicity stunt, his handlers choose palooka Rocky Balboa, an uneducated collector for a Philadelphia loan shark. Rocky teams up with trainer  Mickey Goldmill to make the most of this once in a lifetime break.",en,https://image.tmdb.org/t/p/original/hEjK9A9BkNXejFW4tfacVAEHtkn.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0363163,613,82,78,"1, Drama, History","['AT', 'DE', 'IT']",2004,156,Downfall,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",de,https://image.tmdb.org/t/p/original/cP1ElGjBhbZAAqmueXjHDKlSwiP.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0114369,807,86,83,"Crime, Mystery",['US'],1995,127,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",en,https://image.tmdb.org/t/p/original/69Sns8WoET6CfaYlIkHbla4l7nC.jpg,,,,,,,,,,,,,1667459026.0,0.0,,,,,,,,,,
tt0292490,14752,81,69,"Drama, Romance",['IN'],2001,183,Dil Chahta Hai,"Three inseparable childhood friends are just out of college. Nothing comes between them - until they each fall in love, and their wildly different approaches to relationships creates tension.",hi,https://image.tmdb.org/t/p/original/3Rwy4UjWBGEbD23xjyeBsL3OnXQ.jpg,,,,,,,,,1600283847.0,0.0,1642182392.0,0.0,,,,,,,,,,,,
tt0070034,9461,76,74,"Action, Crime","['US', 'HK']",1973,102,Enter the Dragon,A martial artist agrees to spy on a reclusive crime lord using his invitation to a tournament there as cover.,en,https://image.tmdb.org/t/p/original/zN7OOSARMLVzl9xJqkW2CcZ3xhY.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0469494,7345,82,80,Drama,['US'],2007,158,There Will Be Blood,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",en,https://image.tmdb.org/t/p/original/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,,,1659407367.0,1669438800.0,,,,,,,,,,,,,,,,,,,,
tt0443706,1949,77,75,"Crime, Drama, Mystery",['US'],2007,157,Zodiac,A cartoonist teams up with an ace reporter and a law enforcement officer to track down an elusive serial killer.,en,https://image.tmdb.org/t/p/original/kqERBMBQ5L45VmtDiuWmZiAhgzg.jpg,,,1662082935.0,1669870800.0,,,,,,,,,,,,,,,,,,,,
tt0449059,773,78,76,"Comedy, Drama",['US'],2006,102,Little Miss Sunshine,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.",en,https://image.tmdb.org/t/p/original/tFnTds88mCuLcLPBseK1kF2E3qv.jpg,,,,,,,,,,,,,1656903762.0,16961436000.0,,,,,,,,,,
tt0381849,5176,77,71,"Action, Crime",['US'],2007,122,3:10 to Yuma,"In Arizona in the late 1800s, infamous outlaw Ben Wade and his vicious gang of thieves and murderers have plagued the Southern Railroad. When Wade is captured, Civil War veteran Dan Evans, struggling to survive on his drought-plagued ranch, volunteers to deliver him alive to the ""3:10 to Yuma"", a train that will take the killer to trial.",en,https://image.tmdb.org/t/p/original/voMB69AsLnPNmtfbrBl0lbeFKDH.jpg,,,,,,,,,,,,,1655515017.0,16829244000.0,,,,,,,,,,
tt0387564,176,76,73,"Horror, Mystery, Thriller",['US'],2004,103,Saw,"Obsessed with teaching his victims the value of life, a deranged, sadistic serial killer abducts the morally wayward. Once captured, they must face impossible choices in a horrific game of survival. The victims must fight to win their lives back, or die trying...",en,https://image.tmdb.org/t/p/original/harQifr8kpIVqlLP41kTR058LZB.jpg,,,,,,,1668152902.0,1675238340.0,,,,,,,,,,,,,,,,
tt0069281,993,80,76,"Mystery, Thriller",['GB'],1972,138,Sleuth,A mystery novelist devises an insurance scam with his wife's lover – but things aren't exactly as they seem.,en,https://image.tmdb.org/t/p/original/jAREYLUnYGwPjbQr0vs1s38QLkH.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0047296,654,81,79,"Crime, Drama, Thriller",['US'],1954,108,On the Waterfront,"Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnny's thugs, and later meets the dead man's sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers.",en,https://image.tmdb.org/t/p/original/fKjLZy9W8VxMOp5OoyWojmLVCQw.jpg,,,,,,,,,,,,,1655514674.0,16803215400.0,,,,,,,,,,
tt0758758,5915,81,78,"Adventure, 1, Drama",['US'],2007,148,Into the Wild,"After graduating from Emory University in 1992, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity, and hitchhikes to Alaska to live in the wilderness.",en,https://image.tmdb.org/t/p/original/2MSGZEE6XZd2r4ODNziwAw7Hpw0.jpg,,,1667596712.0,1672549200.0,,,,,,,,,,,,,,,,,,,,
tt0480025,11798,77,75,"Crime, Drama",['GB'],2006,101,This Is England,"A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends, even like family. Based on experiences of director Shane Meadows.",en,https://image.tmdb.org/t/p/original/zzbVtj7qSVLig1sEgGDXJDPhaXF.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt3460252,273248,78,77,"Crime, Drama, Mystery",['US'],2015,188,The Hateful Eight,Bounty hunters seek shelter from a raging blizzard and get caught up in a plot of betrayal and deception.,en,https://image.tmdb.org/t/p/original/jIywvdPjia2t3eKYbjVTcwBQlG8.jpg,,,,,,,,,1663758920.0,0.0,,,,,,,,,,,,,,
tt0036855,13528,78,75,"Crime, Drama, Mystery",['US'],1944,114,Gaslight,A newlywed fears she's going mad when strange things start happening at the family mansion.,en,https://image.tmdb.org/t/p/original/gXKszCl5Q1KrgWRWpPcqn94CP58.jpg,,,,,,,,,,,,,1659612215.0,16698707400.0,,,,,,,,,,
tt7961060,503314,77,78,"Animation, Action, Adventure","['JP', 'US']",2018,99,Dragon Ball Super: Broly,"Earth is peaceful following the Tournament of Power. Realizing that the universes still hold many more strong people yet to see, Goku spends all his days training to reach even greater heights. Then one day, Goku and Vegeta are faced by a Saiyan called 'Broly' who they've never seen before. The Saiyans were supposed to have been almost completely wiped out in the destruction of Planet Vegeta, so what's this one doing on Earth? This encounter between the three Saiyans who have followed completely different destinies turns into a stupendous battle, with even Frieza (back from Hell) getting caught up in the mix.",ja,https://image.tmdb.org/t/p/original/f03YksE4NggUjG75toz4H1YAGRf.jpg,,,,,,,,,,,,,,,,,,,1643601295.0,32503697999.0,,,,
tt0024184,10787,76,75,"Horror, Science Fiction",['US'],1933,71,The Invisible Man,"Working in Dr. Cranley’s laboratory, scientist Jack Griffin was always given the latitude to conduct some of his own experiments. His sudden departure, however, has Cranley’s daughter Flora worried about him. Griffin has taken a room at the nearby Lion’s Head Inn, hoping to reverse an experiment he conducted on himself that made him invisible. But the experimental drug has also warped his mind, making him aggressive and dangerous. He’s prepared to do whatever it takes to restore his appearance.",en,https://image.tmdb.org/t/p/original/c07tyRaNZ6SoJHaOzf5obzEtNWD.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt3498820,271110,78,74,"Action, Adventure, Science Fiction",['US'],2016,147,Captain America: Civil War,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",en,https://image.tmdb.org/t/p/original/rAGiXaUfPzY7CDEyNKUofk3Kw2e.jpg,1606705766.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt0245574,1391,77,74,Drama,['MX'],2001,106,Y Tu Mamá También,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other.",es,https://image.tmdb.org/t/p/original/izw41PkE8y891yraO6fN1tCNmOG.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0169858,18491,80,83,"Animation, Action, Drama",['JP'],1997,87,Neon Genesis Evangelion: The End of Evangelion,"The second of two theatrically released follow-ups to the Neon Genesis Evangelion series. Comprising of two alternate episodes which were first intended to take the place of episodes 25 and 26, this finale answers many of the questions surrounding the series, while also opening up some new possibilities.",ja,https://image.tmdb.org/t/p/original/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,,,,,,,,,1645607124.0,0.0,,,,,,,,,,,,,,
tt1827487,74879,78,74,"Crime, Drama, Thriller","['BA', 'TR']",2011,157,Once Upon a Time in Anatolia,"In the rural area around the Anatolian town of Keskin, the local prosecutor, police commissar, and doctor lead a search for a victim of a murder to whom a suspect named Kenan and his mentally challenged brother confessed. However, the search is proving more difficult than expected as Kenan is fuzzy as to the body's exact location. As the group continues looking, its members can't help but chat among themselves about both trivia and their deepest concerns in an investigation that is proving more trying than any of them expected.",tr,https://image.tmdb.org/t/p/original/jKnV5JDArGn6UyrI9HiYzs7Zykn.jpg,,,,,,,,,,,,,,,,,,,,,1624231682.0,0.0,,
tt0074958,10774,81,78,Drama,['US'],1976,122,Network,"When veteran anchorman Howard Beale is forced to retire his 25-year post because of his age, he announces to viewers that he will kill himself during his farewell broadcast. Network executives rethink their decision when his fanatical tirade results in a spike in ratings.",en,https://image.tmdb.org/t/p/original/uFmgWfiykZhStfs1B13fFdUO1Pk.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1220719,14756,80,77,"Action, 1, Drama","['CN', 'HK']",2008,106,Ip Man,"A semi-biographical account of Yip Man, the first martial arts master to teach the Chinese martial art of Wing Chun. The film focuses on events surrounding Ip that took place in the city of Foshan between the 1930s to 1940s during the Second Sino-Japanese War. Directed by Wilson Yip, the film stars Donnie Yen in the lead role, and features fight choreography by Sammo Hung.",cn,https://image.tmdb.org/t/p/original/ggTTUXZg7trvAhsVj3eyd65bAnh.jpg,,,,,,,,,1667863514.0,0.0,,,,,,,1651210296.0,1735725540.0,,,,,,
tt3011894,265195,81,78,"Comedy, Drama, Thriller","['AR', 'ES']",2014,122,Wild Tales,Six deadly stories that explore the extremities of human behaviour involving distressed people seeking revenge.,es,https://image.tmdb.org/t/p/original/pvSty5MCAxdj8LlAEXCDfM1YNOl.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0032904,981,79,76,"Comedy, Romance",['US'],1940,113,The Philadelphia Story,"When a rich woman's ex-husband and a tabloid-type reporter turn up just before her planned remarriage, she begins to learn the truth about herself.",en,https://image.tmdb.org/t/p/original/dKUubjvxO78XDts6VP1Ggcp4R9O.jpg,,,,,,,,,,,,,1655511363.0,16725491400.0,,,,,,,,,,
tt0034583,289,85,81,"Drama, Romance, War",['US'],1942,102,Casablanca,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications.",en,https://image.tmdb.org/t/p/original/5K7cOHoay2mZusSLezBOY0Qxh8a.jpg,,,,,,,,,,,,,1655510456.0,0.0,,,,,,,,,,
tt0104257,881,77,75,"Drama, Thriller",['US'],1992,138,A Few Good Men,"When cocky military lawyer Lt. Daniel Kaffee and his co-counsel, Lt. Cmdr. JoAnne Galloway, are assigned to a murder case, they uncover a hazing ritual that could implicate high-ranking officials such as shady Col. Nathan Jessep.",en,https://image.tmdb.org/t/p/original/rLOk4z9zL1tTukIYV56P94aZXKk.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0052893,5544,79,78,"Drama, Romance","['FR', 'JP']",1959,92,Hiroshima Mon Amour,"The deep conversation between a Japanese architect and a French actress forms the basis of this celebrated French film, considered one of the vanguard productions of the French New Wave. Set in Hiroshima after the end of World War II, the couple -- lovers turned friends -- recount, over many hours, previous romances and life experiences. The two intertwine their stories about the past with pondering the devastation wrought by the atomic bomb dropped on the city.",fr,https://image.tmdb.org/t/p/original/r7tRzA1efEIkYNBEhWqowECOHf9.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0388795,142,77,78,"Drama, Romance","['CA', 'US']",2005,134,Brokeback Mountain,"Two modern-day cowboys meet on a shepherding job in the summer of '63, the two share a raw and powerful summer together that turns into a lifelong relationship conflict",en,https://image.tmdb.org/t/p/original/fsbzfe9eLOEl5rJX04nPEr1eoAi.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt5116302,606856,79,81,"Adventure, 1",['US'],2019,113,Togo,"The untold true story set in the winter of 1925 that takes you across the treacherous terrain of the Alaskan tundra for an exhilarating and uplifting adventure that will test the strength, courage and determination of one man, Leonhard Seppala, and his lead sled dog, Togo.",en,https://image.tmdb.org/t/p/original/921q4gPNN4J6UxvKaw6SCNBe3F8.jpg,1652582473.0,0.0,,,,,,,,,,,,,,,,,,,,,,
tt1403865,44264,76,72,"Drama, Western",['US'],2010,110,True Grit,"Following the murder of her father by a hired hand, a 14-year-old farm girl sets out to capture the killer. To aid her, she hires the toughest U.S. Marshal she can find—a man with 'true grit'—Reuben J. 'Rooster' Cogburn.",en,https://image.tmdb.org/t/p/original/ptkuKjtIgYRrcX87YzyBjQGh8YU.jpg,,,1664899845.0,1669870800.0,1664984079.0,1669852740.0,,,,,,,,,,,,,,,,,,
tt0796366,13475,79,74,"Action, Adventure, Science Fiction","['DE', 'US']",2009,127,Star Trek,"The fate of the galaxy rests in the hands of bitter rivals. One, James Kirk, is a delinquent, thrill-seeking Iowa farm boy. The other, Spock, a Vulcan, was raised in a logic-based society that rejects all emotion. As fiery instinct clashes with calm reason, their unlikely but powerful partnership is the only thing capable of leading their crew through unimaginable danger, boldly going where no one has gone before. The human adventure has begun again.",en,https://image.tmdb.org/t/p/original/9vaRPXj44Q2meHgt3VVfQufiHOJ.jpg,,,1668441598.0,1672549200.0,,,,,1668730780.0,0.0,,,,,,,,,,,,,,
tt0211915,194,83,79,"Comedy, Romance","['FR', 'DE']",2001,122,Amélie,"At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?",fr,https://image.tmdb.org/t/p/original/oTKduWL2tpIKEmkAqF4mFEAWAsv.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt0416320,116,76,73,"Drama, Romance, Thriller","['FR', 'IE', 'LU', 'GB', 'US']",2005,124,Match Point,"Match Point is Woody Allen’s satire of the British High Society and the ambition of a young tennis instructor to enter into it. Yet when he must decide between two women - one assuring him his place in high society, and the other that would take him far from it - palms start to sweat and a dark psychological match in his head begins.",en,https://image.tmdb.org/t/p/original/vHjEVTD8ucuwKSFOZJeyAnTZYli.jpg,,,,,,,,,,,,,,,,,,,,,,,,
tt1065073,85350,79,75,Drama,['US'],2014,166,Boyhood,"The film tells a story of a divorced couple trying to raise their young son. The story follows the boy for twelve years, from first grade at age 6 through 12th grade at age 17-18, and examines his relationship with his parents as he grows.",en,https://image.tmdb.org/t/p/original/2BvtvDUyxiMJ4dmKfiQf4qdOHQN.jpg,,,,,,,,,,,,,,,,,,,,,,,,
